// Validating benchmarks:
// ***** BenchmarkRunner: Start   *****
// ***** Found 6 benchmark(s) in total *****
// ***** Building 1 exe(s) in Parallel: Start   *****
// start dotnet restore  /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in C:\Ponkarthik\Poc\BenchMark\TestBenchMark\TestBenchMark\bin\Release\netcoreapp3.1\558d72a9-8d6b-4071-a4c7-a09626224dee
// command took 1.5s and exited with 0
// start dotnet build -c Release  --no-restore /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in C:\Ponkarthik\Poc\BenchMark\TestBenchMark\TestBenchMark\bin\Release\netcoreapp3.1\558d72a9-8d6b-4071-a4c7-a09626224dee
// command took 2.64s and exited with 0
// ***** Done, took 00:00:04 (4.24 sec)   *****
// Found 6 benchmarks:
//   CollectionsContainsBenchMark.ListContainsInt: DefaultJob
//   CollectionsContainsBenchMark.HashSetContainsInt: DefaultJob
//   CollectionsContainsBenchMark.DictContainsInt: DefaultJob
//   CollectionsContainsBenchMark.ListContainsPerson: DefaultJob
//   CollectionsContainsBenchMark.HashSetContainsPerson: DefaultJob
//   CollectionsContainsBenchMark.DictContainsPerson: DefaultJob

// **************************
// Benchmark: CollectionsContainsBenchMark.ListContainsInt: DefaultJob
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "558d72a9-8d6b-4071-a4c7-a09626224dee.dll" --benchmarkName "TestBenchMark.CollectionsContainsBenchMark.ListContainsInt" --job "Default" --benchmarkId 0 in C:\Ponkarthik\Poc\BenchMark\TestBenchMark\TestBenchMark\bin\Release\netcoreapp3.1\558d72a9-8d6b-4071-a4c7-a09626224dee\bin\Release\netcoreapp3.1
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 3.1.13 (CoreCLR 4.700.21.11102, CoreFX 4.700.21.11602), X64 RyuJIT
// GC=Concurrent Workstation
// Job: DefaultJob

WorkloadActual  10: 1 op, 5771756200.00 ns, 5.7718 s/op
WorkloadActual  11: 1 op, 5784268200.00 ns, 5.7843 s/op
WorkloadActual  12: 1 op, 6057597900.00 ns, 6.0576 s/op
WorkloadActual  13: 1 op, 5757245300.00 ns, 5.7572 s/op
WorkloadActual  14: 1 op, 5653686100.00 ns, 5.6537 s/op
WorkloadActual  15: 1 op, 5723223000.00 ns, 5.7232 s/op
WorkloadActual  16: 1 op, 5986096600.00 ns, 5.9861 s/op
WorkloadActual  17: 1 op, 5681362200.00 ns, 5.6814 s/op
WorkloadActual  18: 1 op, 5998986200.00 ns, 5.9990 s/op
WorkloadActual  19: 1 op, 5631076200.00 ns, 5.6311 s/op
WorkloadActual  20: 1 op, 5494972800.00 ns, 5.4950 s/op
WorkloadActual  21: 1 op, 5492207100.00 ns, 5.4922 s/op
WorkloadActual  22: 1 op, 5453672300.00 ns, 5.4537 s/op
WorkloadActual  23: 1 op, 5529670200.00 ns, 5.5297 s/op
WorkloadActual  24: 1 op, 5596830900.00 ns, 5.5968 s/op
WorkloadActual  25: 1 op, 5447634900.00 ns, 5.4476 s/op
WorkloadActual  26: 1 op, 5470687500.00 ns, 5.4707 s/op
WorkloadActual  27: 1 op, 5588164600.00 ns, 5.5882 s/op
WorkloadActual  28: 1 op, 5496537600.00 ns, 5.4965 s/op
WorkloadActual  29: 1 op, 5458319700.00 ns, 5.4583 s/op
WorkloadActual  30: 1 op, 5476683600.00 ns, 5.4767 s/op
WorkloadActual  31: 1 op, 5444102100.00 ns, 5.4441 s/op
WorkloadActual  32: 1 op, 5484612200.00 ns, 5.4846 s/op
WorkloadActual  33: 1 op, 6678853100.00 ns, 6.6789 s/op
WorkloadActual  34: 1 op, 5462512500.00 ns, 5.4625 s/op
WorkloadActual  35: 1 op, 5564091700.00 ns, 5.5641 s/op
WorkloadActual  36: 1 op, 5922483800.00 ns, 5.9225 s/op
WorkloadActual  37: 1 op, 5873639500.00 ns, 5.8736 s/op
WorkloadActual  38: 1 op, 5495503300.00 ns, 5.4955 s/op
WorkloadActual  39: 1 op, 5593401900.00 ns, 5.5934 s/op
WorkloadActual  40: 1 op, 5460514000.00 ns, 5.4605 s/op
WorkloadActual  41: 1 op, 5461331700.00 ns, 5.4613 s/op
WorkloadActual  42: 1 op, 5475355700.00 ns, 5.4754 s/op
WorkloadActual  43: 1 op, 5499513200.00 ns, 5.4995 s/op
WorkloadActual  44: 1 op, 5481318800.00 ns, 5.4813 s/op

// AfterActualRun
WorkloadResult   1: 1 op, 6230243900.00 ns, 6.2302 s/op
WorkloadResult   2: 1 op, 5785765600.00 ns, 5.7858 s/op
WorkloadResult   3: 1 op, 5966450400.00 ns, 5.9665 s/op
WorkloadResult   4: 1 op, 5951259700.00 ns, 5.9513 s/op
WorkloadResult   5: 1 op, 5930339000.00 ns, 5.9303 s/op
WorkloadResult   6: 1 op, 5735277000.00 ns, 5.7353 s/op
WorkloadResult   7: 1 op, 5813339200.00 ns, 5.8133 s/op
WorkloadResult   8: 1 op, 5730162000.00 ns, 5.7302 s/op
WorkloadResult   9: 1 op, 5739478400.00 ns, 5.7395 s/op
WorkloadResult  10: 1 op, 5771756200.00 ns, 5.7718 s/op
WorkloadResult  11: 1 op, 5784268200.00 ns, 5.7843 s/op
WorkloadResult  12: 1 op, 6057597900.00 ns, 6.0576 s/op
WorkloadResult  13: 1 op, 5757245300.00 ns, 5.7572 s/op
WorkloadResult  14: 1 op, 5653686100.00 ns, 5.6537 s/op
WorkloadResult  15: 1 op, 5723223000.00 ns, 5.7232 s/op
WorkloadResult  16: 1 op, 5986096600.00 ns, 5.9861 s/op
WorkloadResult  17: 1 op, 5681362200.00 ns, 5.6814 s/op
WorkloadResult  18: 1 op, 5998986200.00 ns, 5.9990 s/op
WorkloadResult  19: 1 op, 5631076200.00 ns, 5.6311 s/op
WorkloadResult  20: 1 op, 5494972800.00 ns, 5.4950 s/op
WorkloadResult  21: 1 op, 5492207100.00 ns, 5.4922 s/op
WorkloadResult  22: 1 op, 5453672300.00 ns, 5.4537 s/op
WorkloadResult  23: 1 op, 5529670200.00 ns, 5.5297 s/op
WorkloadResult  24: 1 op, 5596830900.00 ns, 5.5968 s/op
WorkloadResult  25: 1 op, 5447634900.00 ns, 5.4476 s/op
WorkloadResult  26: 1 op, 5470687500.00 ns, 5.4707 s/op
WorkloadResult  27: 1 op, 5588164600.00 ns, 5.5882 s/op
WorkloadResult  28: 1 op, 5496537600.00 ns, 5.4965 s/op
WorkloadResult  29: 1 op, 5458319700.00 ns, 5.4583 s/op
WorkloadResult  30: 1 op, 5476683600.00 ns, 5.4767 s/op
WorkloadResult  31: 1 op, 5444102100.00 ns, 5.4441 s/op
WorkloadResult  32: 1 op, 5484612200.00 ns, 5.4846 s/op
WorkloadResult  33: 1 op, 5462512500.00 ns, 5.4625 s/op
WorkloadResult  34: 1 op, 5564091700.00 ns, 5.5641 s/op
WorkloadResult  35: 1 op, 5922483800.00 ns, 5.9225 s/op
WorkloadResult  36: 1 op, 5873639500.00 ns, 5.8736 s/op
WorkloadResult  37: 1 op, 5495503300.00 ns, 5.4955 s/op
WorkloadResult  38: 1 op, 5593401900.00 ns, 5.5934 s/op
WorkloadResult  39: 1 op, 5460514000.00 ns, 5.4605 s/op
WorkloadResult  40: 1 op, 5461331700.00 ns, 5.4613 s/op
WorkloadResult  41: 1 op, 5475355700.00 ns, 5.4754 s/op
WorkloadResult  42: 1 op, 5499513200.00 ns, 5.4995 s/op
WorkloadResult  43: 1 op, 5481318800.00 ns, 5.4813 s/op
GC:  0 0 0 640104 1
Threading:  2 0 1

// AfterAll
// Benchmark Process 42868 has exited with code 0

Mean = 5.666 s, StdErr = 0.032 s (0.56%), N = 43, StdDev = 0.207 s
Min = 5.444 s, Q1 = 5.483 s, Median = 5.597 s, Q3 = 5.785 s, Max = 6.230 s
IQR = 0.302 s, LowerFence = 5.030 s, UpperFence = 6.238 s
ConfidenceInterval = [5.555 s; 5.778 s] (CI 99.9%), Margin = 0.112 s (1.97% of Mean)
Skewness = 0.74, Kurtosis = 2.52, MValue = 2

// **************************
// Benchmark: CollectionsContainsBenchMark.HashSetContainsPerson: DefaultJob
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "558d72a9-8d6b-4071-a4c7-a09626224dee.dll" --benchmarkName "TestBenchMark.CollectionsContainsBenchMark.HashSetContainsPerson" --job "Default" --benchmarkId 4 in C:\Ponkarthik\Poc\BenchMark\TestBenchMark\TestBenchMark\bin\Release\netcoreapp3.1\558d72a9-8d6b-4071-a4c7-a09626224dee\bin\Release\netcoreapp3.1
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 3.1.13 (CoreCLR 4.700.21.11102, CoreFX 4.700.21.11602), X64 RyuJIT
// GC=Concurrent Workstation
// Job: DefaultJob

OverheadJitting  1: 1 op, 263500.00 ns, 263.5000 us/op
WorkloadJitting  1: 1 op, 4662100.00 ns, 4.6621 ms/op

OverheadJitting  2: 16 op, 270100.00 ns, 16.8813 us/op
WorkloadJitting  2: 16 op, 43561100.00 ns, 2.7226 ms/op

WorkloadPilot    1: 16 op, 37618300.00 ns, 2.3511 ms/op
WorkloadPilot    2: 32 op, 79145400.00 ns, 2.4733 ms/op
WorkloadPilot    3: 64 op, 155674900.00 ns, 2.4324 ms/op
WorkloadPilot    4: 128 op, 270556500.00 ns, 2.1137 ms/op
WorkloadPilot    5: 256 op, 520929600.00 ns, 2.0349 ms/op

OverheadWarmup   1: 256 op, 4100.00 ns, 16.0156 ns/op
OverheadWarmup   2: 256 op, 1100.00 ns, 4.2969 ns/op
OverheadWarmup   3: 256 op, 1000.00 ns, 3.9062 ns/op
OverheadWarmup   4: 256 op, 900.00 ns, 3.5156 ns/op
OverheadWarmup   5: 256 op, 1000.00 ns, 3.9062 ns/op
OverheadWarmup   6: 256 op, 900.00 ns, 3.5156 ns/op
OverheadWarmup   7: 256 op, 900.00 ns, 3.5156 ns/op
OverheadWarmup   8: 256 op, 800.00 ns, 3.1250 ns/op

OverheadActual   1: 256 op, 1100.00 ns, 4.2969 ns/op
OverheadActual   2: 256 op, 900.00 ns, 3.5156 ns/op
OverheadActual   3: 256 op, 900.00 ns, 3.5156 ns/op
OverheadActual   4: 256 op, 900.00 ns, 3.5156 ns/op
OverheadActual   5: 256 op, 900.00 ns, 3.5156 ns/op
OverheadActual   6: 256 op, 1200.00 ns, 4.6875 ns/op
OverheadActual   7: 256 op, 900.00 ns, 3.5156 ns/op
OverheadActual   8: 256 op, 1000.00 ns, 3.9062 ns/op
OverheadActual   9: 256 op, 900.00 ns, 3.5156 ns/op
OverheadActual  10: 256 op, 1000.00 ns, 3.9062 ns/op
OverheadActual  11: 256 op, 900.00 ns, 3.5156 ns/op
OverheadActual  12: 256 op, 1200.00 ns, 4.6875 ns/op
OverheadActual  13: 256 op, 900.00 ns, 3.5156 ns/op
OverheadActual  14: 256 op, 14100.00 ns, 55.0781 ns/op
OverheadActual  15: 256 op, 5900.00 ns, 23.0469 ns/op
OverheadActual  16: 256 op, 800.00 ns, 3.1250 ns/op
OverheadActual  17: 256 op, 800.00 ns, 3.1250 ns/op
OverheadActual  18: 256 op, 1200.00 ns, 4.6875 ns/op
OverheadActual  19: 256 op, 1000.00 ns, 3.9062 ns/op
OverheadActual  20: 256 op, 900.00 ns, 3.5156 ns/op

WorkloadWarmup   1: 256 op, 521412700.00 ns, 2.0368 ms/op
WorkloadWarmup   2: 256 op, 518713000.00 ns, 2.0262 ms/op
WorkloadWarmup   3: 256 op, 526889900.00 ns, 2.0582 ms/op
WorkloadWarmup   4: 256 op, 536019400.00 ns, 2.0938 ms/op
WorkloadWarmup   5: 256 op, 524188100.00 ns, 2.0476 ms/op
WorkloadWarmup   6: 256 op, 519738700.00 ns, 2.0302 ms/op
WorkloadWarmup   7: 256 op, 523524900.00 ns, 2.0450 ms/op
WorkloadWarmup   8: 256 op, 518773500.00 ns, 2.0265 ms/op

// BeforeActualRun
WorkloadActual   1: 256 op, 553495000.00 ns, 2.1621 ms/op
WorkloadActual   2: 256 op, 558498900.00 ns, 2.1816 ms/op
WorkloadActual   3: 256 op, 586631100.00 ns, 2.2915 ms/op
WorkloadActual   4: 256 op, 567286600.00 ns, 2.2160 ms/op
WorkloadActual   5: 256 op, 549693300.00 ns, 2.1472 ms/op
WorkloadActual   6: 256 op, 547373400.00 ns, 2.1382 ms/op
WorkloadActual   7: 256 op, 579433600.00 ns, 2.2634 ms/op
WorkloadActual   8: 256 op, 543977800.00 ns, 2.1249 ms/op
WorkloadActual   9: 256 op, 535317800.00 ns, 2.0911 ms/op
WorkloadActual  10: 256 op, 520261300.00 ns, 2.0323 ms/op
WorkloadActual  11: 256 op, 521462800.00 ns, 2.0370 ms/op
WorkloadActual  12: 256 op, 516113700.00 ns, 2.0161 ms/op
WorkloadActual  13: 256 op, 569940000.00 ns, 2.2263 ms/op
WorkloadActual  14: 256 op, 629975000.00 ns, 2.4608 ms/op
WorkloadActual  15: 256 op, 570348300.00 ns, 2.2279 ms/op
WorkloadActual  16: 256 op, 681737000.00 ns, 2.6630 ms/op
WorkloadActual  17: 256 op, 691872800.00 ns, 2.7026 ms/op
WorkloadActual  18: 256 op, 611738500.00 ns, 2.3896 ms/op
WorkloadActual  19: 256 op, 659892600.00 ns, 2.5777 ms/op
WorkloadActual  20: 256 op, 600990900.00 ns, 2.3476 ms/op
WorkloadActual  21: 256 op, 593568200.00 ns, 2.3186 ms/op
WorkloadActual  22: 256 op, 761740000.00 ns, 2.9755 ms/op
WorkloadActual  23: 256 op, 639205700.00 ns, 2.4969 ms/op
WorkloadActual  24: 256 op, 764711900.00 ns, 2.9872 ms/op
WorkloadActual  25: 256 op, 855474200.00 ns, 3.3417 ms/op
WorkloadActual  26: 256 op, 744769100.00 ns, 2.9093 ms/op
WorkloadActual  27: 256 op, 678444200.00 ns, 2.6502 ms/op
WorkloadActual  28: 256 op, 752161900.00 ns, 2.9381 ms/op
WorkloadActual  29: 256 op, 661323300.00 ns, 2.5833 ms/op
WorkloadActual  30: 256 op, 568161000.00 ns, 2.2194 ms/op
WorkloadActual  31: 256 op, 747459800.00 ns, 2.9198 ms/op
WorkloadActual  32: 256 op, 756138100.00 ns, 2.9537 ms/op
WorkloadActual  33: 256 op, 566321400.00 ns, 2.2122 ms/op
WorkloadActual  34: 256 op, 555945600.00 ns, 2.1717 ms/op
WorkloadActual  35: 256 op, 539293600.00 ns, 2.1066 ms/op
WorkloadActual  36: 256 op, 578381500.00 ns, 2.2593 ms/op
WorkloadActual  37: 256 op, 591442300.00 ns, 2.3103 ms/op
WorkloadActual  38: 256 op, 576140400.00 ns, 2.2505 ms/op
WorkloadActual  39: 256 op, 622319900.00 ns, 2.4309 ms/op
WorkloadActual  40: 256 op, 539809300.00 ns, 2.1086 ms/op
WorkloadActual  41: 256 op, 552148100.00 ns, 2.1568 ms/op
WorkloadActual  42: 256 op, 549802300.00 ns, 2.1477 ms/op
WorkloadActual  43: 256 op, 553511100.00 ns, 2.1622 ms/op
WorkloadActual  44: 256 op, 545614300.00 ns, 2.1313 ms/op
WorkloadActual  45: 256 op, 542162900.00 ns, 2.1178 ms/op
WorkloadActual  46: 256 op, 544349200.00 ns, 2.1264 ms/op
WorkloadActual  47: 256 op, 583806700.00 ns, 2.2805 ms/op
WorkloadActual  48: 256 op, 553469200.00 ns, 2.1620 ms/op
WorkloadActual  49: 256 op, 604303800.00 ns, 2.3606 ms/op
WorkloadActual  50: 256 op, 649820600.00 ns, 2.5384 ms/op
WorkloadActual  51: 256 op, 531676300.00 ns, 2.0769 ms/op
WorkloadActual  52: 256 op, 532133500.00 ns, 2.0786 ms/op
WorkloadActual  53: 256 op, 523998100.00 ns, 2.0469 ms/op
WorkloadActual  54: 256 op, 526911600.00 ns, 2.0582 ms/op
WorkloadActual  55: 256 op, 538888700.00 ns, 2.1050 ms/op
WorkloadActual  56: 256 op, 570391000.00 ns, 2.2281 ms/op
WorkloadActual  57: 256 op, 573566300.00 ns, 2.2405 ms/op
WorkloadActual  58: 256 op, 526714900.00 ns, 2.0575 ms/op
WorkloadActual  59: 256 op, 522008300.00 ns, 2.0391 ms/op
WorkloadActual  60: 256 op, 522737700.00 ns, 2.0419 ms/op
WorkloadActual  61: 256 op, 525214200.00 ns, 2.0516 ms/op
WorkloadActual  62: 256 op, 525800000.00 ns, 2.0539 ms/op
WorkloadActual  63: 256 op, 523634600.00 ns, 2.0454 ms/op
WorkloadActual  64: 256 op, 519079200.00 ns, 2.0277 ms/op
WorkloadActual  65: 256 op, 523331500.00 ns, 2.0443 ms/op
WorkloadActual  66: 256 op, 522605300.00 ns, 2.0414 ms/op
WorkloadActual  67: 256 op, 535626000.00 ns, 2.0923 ms/op
WorkloadActual  68: 256 op, 518747100.00 ns, 2.0264 ms/op
WorkloadActual  69: 256 op, 534316100.00 ns, 2.0872 ms/op
WorkloadActual  70: 256 op, 521494900.00 ns, 2.0371 ms/op
WorkloadActual  71: 256 op, 524167100.00 ns, 2.0475 ms/op
WorkloadActual  72: 256 op, 535489600.00 ns, 2.0918 ms/op
WorkloadActual  73: 256 op, 635037300.00 ns, 2.4806 ms/op
WorkloadActual  74: 256 op, 646863400.00 ns, 2.5268 ms/op
WorkloadActual  75: 256 op, 641369600.00 ns, 2.5053 ms/op
WorkloadActual  76: 256 op, 527806800.00 ns, 2.0617 ms/op
WorkloadActual  77: 256 op, 540022300.00 ns, 2.1095 ms/op
WorkloadActual  78: 256 op, 521060700.00 ns, 2.0354 ms/op
WorkloadActual  79: 256 op, 533320900.00 ns, 2.0833 ms/op
WorkloadActual  80: 256 op, 627843500.00 ns, 2.4525 ms/op
WorkloadActual  81: 256 op, 539573200.00 ns, 2.1077 ms/op
WorkloadActual  82: 256 op, 565159600.00 ns, 2.2077 ms/op
WorkloadActual  83: 256 op, 545164400.00 ns, 2.1295 ms/op
WorkloadActual  84: 256 op, 529933900.00 ns, 2.0701 ms/op
WorkloadActual  85: 256 op, 539762400.00 ns, 2.1084 ms/op
WorkloadActual  86: 256 op, 545885300.00 ns, 2.1324 ms/op
WorkloadActual  87: 256 op, 538836000.00 ns, 2.1048 ms/op
WorkloadActual  88: 256 op, 614250300.00 ns, 2.3994 ms/op
WorkloadActual  89: 256 op, 580808700.00 ns, 2.2688 ms/op
WorkloadActual  90: 256 op, 614100100.00 ns, 2.3988 ms/op
WorkloadActual  91: 256 op, 642542300.00 ns, 2.5099 ms/op
WorkloadActual  92: 256 op, 606993300.00 ns, 2.3711 ms/op
WorkloadActual  93: 256 op, 817163000.00 ns, 3.1920 ms/op
WorkloadActual  94: 256 op, 828758000.00 ns, 3.2373 ms/op
WorkloadActual  95: 256 op, 847330100.00 ns, 3.3099 ms/op
WorkloadActual  96: 256 op, 791474400.00 ns, 3.0917 ms/op
WorkloadActual  97: 256 op, 763812300.00 ns, 2.9836 ms/op
WorkloadActual  98: 256 op, 715407800.00 ns, 2.7946 ms/op
WorkloadActual  99: 256 op, 740399000.00 ns, 2.8922 ms/op
WorkloadActual  100: 256 op, 750908500.00 ns, 2.9332 ms/op

// AfterActualRun
WorkloadResult   1: 256 op, 553494100.00 ns, 2.1621 ms/op
WorkloadResult   2: 256 op, 558498000.00 ns, 2.1816 ms/op
WorkloadResult   3: 256 op, 586630200.00 ns, 2.2915 ms/op
WorkloadResult   4: 256 op, 567285700.00 ns, 2.2160 ms/op
WorkloadResult   5: 256 op, 549692400.00 ns, 2.1472 ms/op
WorkloadResult   6: 256 op, 547372500.00 ns, 2.1382 ms/op
WorkloadResult   7: 256 op, 579432700.00 ns, 2.2634 ms/op
WorkloadResult   8: 256 op, 543976900.00 ns, 2.1249 ms/op
WorkloadResult   9: 256 op, 535316900.00 ns, 2.0911 ms/op
WorkloadResult  10: 256 op, 520260400.00 ns, 2.0323 ms/op
WorkloadResult  11: 256 op, 521461900.00 ns, 2.0370 ms/op
WorkloadResult  12: 256 op, 516112800.00 ns, 2.0161 ms/op
WorkloadResult  13: 256 op, 569939100.00 ns, 2.2263 ms/op
WorkloadResult  14: 256 op, 629974100.00 ns, 2.4608 ms/op
WorkloadResult  15: 256 op, 570347400.00 ns, 2.2279 ms/op
WorkloadResult  16: 256 op, 681736100.00 ns, 2.6630 ms/op
WorkloadResult  17: 256 op, 691871900.00 ns, 2.7026 ms/op
WorkloadResult  18: 256 op, 611737600.00 ns, 2.3896 ms/op
WorkloadResult  19: 256 op, 659891700.00 ns, 2.5777 ms/op
WorkloadResult  20: 256 op, 600990000.00 ns, 2.3476 ms/op
WorkloadResult  21: 256 op, 593567300.00 ns, 2.3186 ms/op
WorkloadResult  22: 256 op, 761739100.00 ns, 2.9755 ms/op
WorkloadResult  23: 256 op, 639204800.00 ns, 2.4969 ms/op
WorkloadResult  24: 256 op, 764711000.00 ns, 2.9872 ms/op
WorkloadResult  25: 256 op, 744768200.00 ns, 2.9093 ms/op
WorkloadResult  26: 256 op, 678443300.00 ns, 2.6502 ms/op
WorkloadResult  27: 256 op, 752161000.00 ns, 2.9381 ms/op
WorkloadResult  28: 256 op, 661322400.00 ns, 2.5833 ms/op
WorkloadResult  29: 256 op, 568160100.00 ns, 2.2194 ms/op
WorkloadResult  30: 256 op, 747458900.00 ns, 2.9198 ms/op
WorkloadResult  31: 256 op, 756137200.00 ns, 2.9537 ms/op
WorkloadResult  32: 256 op, 566320500.00 ns, 2.2122 ms/op
WorkloadResult  33: 256 op, 555944700.00 ns, 2.1717 ms/op
WorkloadResult  34: 256 op, 539292700.00 ns, 2.1066 ms/op
WorkloadResult  35: 256 op, 578380600.00 ns, 2.2593 ms/op
WorkloadResult  36: 256 op, 591441400.00 ns, 2.3103 ms/op
WorkloadResult  37: 256 op, 576139500.00 ns, 2.2505 ms/op
WorkloadResult  38: 256 op, 622319000.00 ns, 2.4309 ms/op
WorkloadResult  39: 256 op, 539808400.00 ns, 2.1086 ms/op
WorkloadResult  40: 256 op, 552147200.00 ns, 2.1568 ms/op
WorkloadResult  41: 256 op, 549801400.00 ns, 2.1477 ms/op
WorkloadResult  42: 256 op, 553510200.00 ns, 2.1621 ms/op
WorkloadResult  43: 256 op, 545613400.00 ns, 2.1313 ms/op
WorkloadResult  44: 256 op, 542162000.00 ns, 2.1178 ms/op
WorkloadResult  45: 256 op, 544348300.00 ns, 2.1264 ms/op
WorkloadResult  46: 256 op, 583805800.00 ns, 2.2805 ms/op
WorkloadResult  47: 256 op, 553468300.00 ns, 2.1620 ms/op
WorkloadResult  48: 256 op, 604302900.00 ns, 2.3606 ms/op
WorkloadResult  49: 256 op, 649819700.00 ns, 2.5384 ms/op
WorkloadResult  50: 256 op, 531675400.00 ns, 2.0769 ms/op
WorkloadResult  51: 256 op, 532132600.00 ns, 2.0786 ms/op
WorkloadResult  52: 256 op, 523997200.00 ns, 2.0469 ms/op
WorkloadResult  53: 256 op, 526910700.00 ns, 2.0582 ms/op
WorkloadResult  54: 256 op, 538887800.00 ns, 2.1050 ms/op
WorkloadResult  55: 256 op, 570390100.00 ns, 2.2281 ms/op
WorkloadResult  56: 256 op, 573565400.00 ns, 2.2405 ms/op
WorkloadResult  57: 256 op, 526714000.00 ns, 2.0575 ms/op
WorkloadResult  58: 256 op, 522007400.00 ns, 2.0391 ms/op
WorkloadResult  59: 256 op, 522736800.00 ns, 2.0419 ms/op
WorkloadResult  60: 256 op, 525213300.00 ns, 2.0516 ms/op
WorkloadResult  61: 256 op, 525799100.00 ns, 2.0539 ms/op
WorkloadResult  62: 256 op, 523633700.00 ns, 2.0454 ms/op
WorkloadResult  63: 256 op, 519078300.00 ns, 2.0276 ms/op
WorkloadResult  64: 256 op, 523330600.00 ns, 2.0443 ms/op
WorkloadResult  65: 256 op, 522604400.00 ns, 2.0414 ms/op
WorkloadResult  66: 256 op, 535625100.00 ns, 2.0923 ms/op
WorkloadResult  67: 256 op, 518746200.00 ns, 2.0264 ms/op
WorkloadResult  68: 256 op, 534315200.00 ns, 2.0872 ms/op
WorkloadResult  69: 256 op, 521494000.00 ns, 2.0371 ms/op
WorkloadResult  70: 256 op, 524166200.00 ns, 2.0475 ms/op
WorkloadResult  71: 256 op, 535488700.00 ns, 2.0918 ms/op
WorkloadResult  72: 256 op, 635036400.00 ns, 2.4806 ms/op
WorkloadResult  73: 256 op, 646862500.00 ns, 2.5268 ms/op
WorkloadResult  74: 256 op, 641368700.00 ns, 2.5053 ms/op
WorkloadResult  75: 256 op, 527805900.00 ns, 2.0617 ms/op
WorkloadResult  76: 256 op, 540021400.00 ns, 2.1095 ms/op
WorkloadResult  77: 256 op, 521059800.00 ns, 2.0354 ms/op
WorkloadResult  78: 256 op, 533320000.00 ns, 2.0833 ms/op
WorkloadResult  79: 256 op, 627842600.00 ns, 2.4525 ms/op
WorkloadResult  80: 256 op, 539572300.00 ns, 2.1077 ms/op
WorkloadResult  81: 256 op, 565158700.00 ns, 2.2077 ms/op
WorkloadResult  82: 256 op, 545163500.00 ns, 2.1295 ms/op
WorkloadResult  83: 256 op, 529933000.00 ns, 2.0701 ms/op
WorkloadResult  84: 256 op, 539761500.00 ns, 2.1084 ms/op
WorkloadResult  85: 256 op, 545884400.00 ns, 2.1324 ms/op
WorkloadResult  86: 256 op, 538835100.00 ns, 2.1048 ms/op
WorkloadResult  87: 256 op, 614249400.00 ns, 2.3994 ms/op
WorkloadResult  88: 256 op, 580807800.00 ns, 2.2688 ms/op
WorkloadResult  89: 256 op, 614099200.00 ns, 2.3988 ms/op
WorkloadResult  90: 256 op, 642541400.00 ns, 2.5099 ms/op
WorkloadResult  91: 256 op, 606992400.00 ns, 2.3711 ms/op
WorkloadResult  92: 256 op, 763811400.00 ns, 2.9836 ms/op
WorkloadResult  93: 256 op, 715406900.00 ns, 2.7946 ms/op
WorkloadResult  94: 256 op, 740398100.00 ns, 2.8922 ms/op
WorkloadResult  95: 256 op, 750907600.00 ns, 2.9332 ms/op
GC:  34 0 0 163866624 256
Threading:  2 0 256

// AfterAll
// Benchmark Process 14664 has exited with code 0

Mean = 2.290 ms, StdErr = 0.028 ms (1.24%), N = 95, StdDev = 0.277 ms
Min = 2.016 ms, Q1 = 2.089 ms, Median = 2.172 ms, Q3 = 2.415 ms, Max = 2.987 ms
IQR = 0.326 ms, LowerFence = 1.600 ms, UpperFence = 2.904 ms
ConfidenceInterval = [2.194 ms; 2.387 ms] (CI 99.9%), Margin = 0.097 ms (4.22% of Mean)
Skewness = 1.23, Kurtosis = 3.43, MValue = 2

// **************************
// Benchmark: CollectionsContainsBenchMark.DictContainsPerson: DefaultJob
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "558d72a9-8d6b-4071-a4c7-a09626224dee.dll" --benchmarkName "TestBenchMark.CollectionsContainsBenchMark.DictContainsPerson" --job "Default" --benchmarkId 5 in C:\Ponkarthik\Poc\BenchMark\TestBenchMark\TestBenchMark\bin\Release\netcoreapp3.1\558d72a9-8d6b-4071-a4c7-a09626224dee\bin\Release\netcoreapp3.1
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 3.1.13 (CoreCLR 4.700.21.11102, CoreFX 4.700.21.11602), X64 RyuJIT
// GC=Concurrent Workstation
// Job: DefaultJob

OverheadJitting  1: 1 op, 280800.00 ns, 280.8000 us/op
WorkloadJitting  1: 1 op, 4231500.00 ns, 4.2315 ms/op

OverheadJitting  2: 16 op, 262100.00 ns, 16.3812 us/op
WorkloadJitting  2: 16 op, 42398000.00 ns, 2.6499 ms/op

WorkloadPilot    1: 16 op, 40121600.00 ns, 2.5076 ms/op
WorkloadPilot    2: 32 op, 82990300.00 ns, 2.5934 ms/op
WorkloadPilot    3: 64 op, 159103000.00 ns, 2.4860 ms/op
WorkloadPilot    4: 128 op, 266350400.00 ns, 2.0809 ms/op
