// Validating benchmarks:
// ***** BenchmarkRunner: Start   *****
// ***** Found 3 benchmark(s) in total *****
// ***** Building 1 exe(s) in Parallel: Start   *****
// start dotnet restore  /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in C:\Ponkarthik\Poc\BenchMark\TestBenchMark\TestBenchMark\bin\Release\netcoreapp3.1\98a828a1-d59e-43bc-8059-8178fb887a77
// command took 1.44s and exited with 0
// start dotnet build -c Release  --no-restore /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in C:\Ponkarthik\Poc\BenchMark\TestBenchMark\TestBenchMark\bin\Release\netcoreapp3.1\98a828a1-d59e-43bc-8059-8178fb887a77
// command took 2.55s and exited with 0
// ***** Done, took 00:00:04 (4.09 sec)   *****
// Found 3 benchmarks:
//   CollectionsAddBenchMark.ListTestInt: DefaultJob
//   CollectionsAddBenchMark.HashSetTestInt: DefaultJob
//   CollectionsAddBenchMark.DictTestInt: DefaultJob

// **************************
// Benchmark: CollectionsAddBenchMark.ListTestInt: DefaultJob
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "98a828a1-d59e-43bc-8059-8178fb887a77.dll" --benchmarkName "TestBenchMark.CollectionsAddBenchMark.ListTestInt" --job "Default" --benchmarkId 0 in C:\Ponkarthik\Poc\BenchMark\TestBenchMark\TestBenchMark\bin\Release\netcoreapp3.1\98a828a1-d59e-43bc-8059-8178fb887a77\bin\Release\netcoreapp3.1
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 3.1.13 (CoreCLR 4.700.21.11102, CoreFX 4.700.21.11602), X64 RyuJIT
// GC=Concurrent Workstation
// Job: DefaultJob

WorkloadActual   2: 32 op, 908620500.00 ns, 28.3944 ms/op
WorkloadActual   3: 32 op, 910775700.00 ns, 28.4617 ms/op
WorkloadActual   4: 32 op, 910916900.00 ns, 28.4662 ms/op
WorkloadActual   5: 32 op, 912875400.00 ns, 28.5274 ms/op
WorkloadActual   6: 32 op, 910169700.00 ns, 28.4428 ms/op
WorkloadActual   7: 32 op, 912154000.00 ns, 28.5048 ms/op
WorkloadActual   8: 32 op, 914838200.00 ns, 28.5887 ms/op
WorkloadActual   9: 32 op, 928106400.00 ns, 29.0033 ms/op
WorkloadActual  10: 32 op, 912852400.00 ns, 28.5266 ms/op
WorkloadActual  11: 32 op, 923657000.00 ns, 28.8643 ms/op
WorkloadActual  12: 32 op, 917285600.00 ns, 28.6652 ms/op
WorkloadActual  13: 32 op, 913260900.00 ns, 28.5394 ms/op
WorkloadActual  14: 32 op, 915417100.00 ns, 28.6068 ms/op
WorkloadActual  15: 32 op, 912958000.00 ns, 28.5299 ms/op

// AfterActualRun
WorkloadResult   1: 32 op, 908620100.00 ns, 28.3944 ms/op
WorkloadResult   2: 32 op, 910775300.00 ns, 28.4617 ms/op
WorkloadResult   3: 32 op, 910916500.00 ns, 28.4661 ms/op
WorkloadResult   4: 32 op, 912875000.00 ns, 28.5273 ms/op
WorkloadResult   5: 32 op, 910169300.00 ns, 28.4428 ms/op
WorkloadResult   6: 32 op, 912153600.00 ns, 28.5048 ms/op
WorkloadResult   7: 32 op, 914837800.00 ns, 28.5887 ms/op
WorkloadResult   8: 32 op, 912852000.00 ns, 28.5266 ms/op
WorkloadResult   9: 32 op, 917285200.00 ns, 28.6652 ms/op
WorkloadResult  10: 32 op, 913260500.00 ns, 28.5394 ms/op
WorkloadResult  11: 32 op, 915416700.00 ns, 28.6068 ms/op
WorkloadResult  12: 32 op, 912957600.00 ns, 28.5299 ms/op
GC:  90 90 90 1724443496 32
Threading:  2 0 32

// AfterAll
// Benchmark Process 4844 has exited with code 0

Mean = 28.521 ms, StdErr = 0.022 ms (0.08%), N = 12, StdDev = 0.075 ms
Min = 28.394 ms, Q1 = 28.465 ms, Median = 28.527 ms, Q3 = 28.552 ms, Max = 28.665 ms
IQR = 0.087 ms, LowerFence = 28.335 ms, UpperFence = 28.682 ms
ConfidenceInterval = [28.425 ms; 28.617 ms] (CI 99.9%), Margin = 0.096 ms (0.34% of Mean)
Skewness = 0.2, Kurtosis = 2.15, MValue = 2

// ***** BenchmarkRunner: Finish  *****

// * Export *
  BenchmarkDotNet.Artifacts\results\TestBenchMark.CollectionsAddBenchMark-report.csv
  BenchmarkDotNet.Artifacts\results\TestBenchMark.CollectionsAddBenchMark-report-github.md
  BenchmarkDotNet.Artifacts\results\TestBenchMark.CollectionsAddBenchMark-report.html

// * Detailed results *
CollectionsAddBenchMark.ListTestInt: DefaultJob
Runtime = .NET Core 3.1.13 (CoreCLR 4.700.21.11102, CoreFX 4.700.21.11602), X64 RyuJIT; GC = Concurrent Workstation
Mean = 7.330 ms, StdErr = 0.028 ms (0.38%), N = 21, StdDev = 0.129 ms
Min = 7.112 ms, Q1 = 7.228 ms, Median = 7.325 ms, Q3 = 7.399 ms, Max = 7.634 ms
IQR = 0.171 ms, LowerFence = 6.970 ms, UpperFence = 7.656 ms
ConfidenceInterval = [7.222 ms; 7.438 ms] (CI 99.9%), Margin = 0.108 ms (1.47% of Mean)
Skewness = 0.41, Kurtosis = 2.57, MValue = 2
-------------------- Histogram --------------------
[7.098 ms ; 7.250 ms) | @@@@@@
[7.250 ms ; 7.533 ms) | @@@@@@@@@@@@@@
[7.533 ms ; 7.695 ms) | @
---------------------------------------------------

CollectionsAddBenchMark.HashSetTestInt: DefaultJob
Runtime = .NET Core 3.1.13 (CoreCLR 4.700.21.11102, CoreFX 4.700.21.11602), X64 RyuJIT; GC = Concurrent Workstation
Mean = 25.672 ms, StdErr = 0.143 ms (0.56%), N = 65, StdDev = 1.151 ms
Min = 24.191 ms, Q1 = 24.850 ms, Median = 25.291 ms, Q3 = 26.057 ms, Max = 28.803 ms
IQR = 1.206 ms, LowerFence = 23.041 ms, UpperFence = 27.866 ms
ConfidenceInterval = [25.180 ms; 26.164 ms] (CI 99.9%), Margin = 0.492 ms (1.92% of Mean)
Skewness = 1.31, Kurtosis = 3.99, MValue = 2
-------------------- Histogram --------------------
[24.049 ms ; 24.718 ms) | @@@@@@@@@
[24.718 ms ; 25.469 ms) | @@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
[25.469 ms ; 26.351 ms) | @@@@@@@@@@@
[26.351 ms ; 27.328 ms) | @@@@@@@@
[27.328 ms ; 28.188 ms) | @@
[28.188 ms ; 28.939 ms) | @@@@@
---------------------------------------------------

CollectionsAddBenchMark.DictTestInt: DefaultJob
Runtime = .NET Core 3.1.13 (CoreCLR 4.700.21.11102, CoreFX 4.700.21.11602), X64 RyuJIT; GC = Concurrent Workstation
Mean = 28.521 ms, StdErr = 0.022 ms (0.08%), N = 12, StdDev = 0.075 ms
Min = 28.394 ms, Q1 = 28.465 ms, Median = 28.527 ms, Q3 = 28.552 ms, Max = 28.665 ms
IQR = 0.087 ms, LowerFence = 28.335 ms, UpperFence = 28.682 ms
ConfidenceInterval = [28.425 ms; 28.617 ms] (CI 99.9%), Margin = 0.096 ms (0.34% of Mean)
Skewness = 0.2, Kurtosis = 2.15, MValue = 2
-------------------- Histogram --------------------
[28.351 ms ; 28.708 ms) | @@@@@@@@@@@@
---------------------------------------------------

// * Summary *

BenchmarkDotNet=v0.12.1, OS=Windows 10.0.18363.1500 (1909/November2018Update/19H2)
Intel Core i7-8850H CPU 2.60GHz (Coffee Lake), 1 CPU, 12 logical and 6 physical cores
.NET Core SDK=5.0.202
  [Host]     : .NET Core 3.1.13 (CoreCLR 4.700.21.11102, CoreFX 4.700.21.11602), X64 RyuJIT
  DefaultJob : .NET Core 3.1.13 (CoreCLR 4.700.21.11102, CoreFX 4.700.21.11602), X64 RyuJIT


|         Method |      Mean |     Error |    StdDev |    Median | Ratio | RatioSD | Rank |     Gen 0 |     Gen 1 |     Gen 2 | Allocated |
|--------------- |----------:|----------:|----------:|----------:|------:|--------:|-----:|----------:|----------:|----------:|----------:|
|    ListTestInt |  7.330 ms | 0.1080 ms | 0.1285 ms |  7.325 ms |  1.00 |    0.00 |    1 | 1968.7500 | 1968.7500 | 1968.7500 |      8 MB |
| HashSetTestInt | 25.672 ms | 0.4923 ms | 1.1508 ms | 25.291 ms |  3.63 |    0.24 |    2 | 1031.2500 | 1000.0000 | 1000.0000 |  41.11 MB |
|    DictTestInt | 28.521 ms | 0.0963 ms | 0.0752 ms | 28.527 ms |  3.88 |    0.08 |    3 | 2812.5000 | 2812.5000 | 2812.5000 |  51.39 MB |

// * Hints *
Outliers
  CollectionsAddBenchMark.ListTestInt: Default    -> 4 outliers were removed (7.79 ms..8.10 ms)
  CollectionsAddBenchMark.HashSetTestInt: Default -> 6 outliers were removed (28.86 ms..34.74 ms)
  CollectionsAddBenchMark.DictTestInt: Default    -> 3 outliers were removed (28.86 ms..29.00 ms)

// * Legends *
  Mean      : Arithmetic mean of all measurements
  Error     : Half of 99.9% confidence interval
  StdDev    : Standard deviation of all measurements
  Median    : Value separating the higher half of all measurements (50th percentile)
  Ratio     : Mean of the ratio distribution ([Current]/[Baseline])
  RatioSD   : Standard deviation of the ratio distribution ([Current]/[Baseline])
  Rank      : Relative position of current benchmark mean among all benchmarks (Arabic style)
  Gen 0     : GC Generation 0 collects per 1000 operations
  Gen 1     : GC Generation 1 collects per 1000 operations
  Gen 2     : GC Generation 2 collects per 1000 operations
  Allocated : Allocated memory per single operation (managed only, inclusive, 1KB = 1024B)
  1 ms      : 1 Millisecond (0.001 sec)

// * Diagnostic Output - MemoryDiagnoser *


// ***** BenchmarkRunner: End *****
// ** Remained 0 benchmark(s) to run **
Run time: 00:02:08 (128.11 sec), executed benchmarks: 3

Global total time: 00:02:12 (132.21 sec), executed benchmarks: 3
// * Artifacts cleanup *
