// Validating benchmarks:
// ***** BenchmarkRunner: Start   *****
// ***** Found 6 benchmark(s) in total *****
// ***** Building 1 exe(s) in Parallel: Start   *****
// start dotnet restore  /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in C:\Ponkarthik\Poc\BenchMark\TestBenchMark\TestBenchMark\bin\Release\netcoreapp3.1\3ae5a00f-880a-4fab-a325-c619ab50118c
// command took 1.5s and exited with 0
// start dotnet build -c Release  --no-restore /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 in C:\Ponkarthik\Poc\BenchMark\TestBenchMark\TestBenchMark\bin\Release\netcoreapp3.1\3ae5a00f-880a-4fab-a325-c619ab50118c
// command took 2.64s and exited with 0
// ***** Done, took 00:00:04 (4.25 sec)   *****
// Found 6 benchmarks:
//   CollectionsAddBenchMark.ListAddInt: DefaultJob
//   CollectionsAddBenchMark.HashSetAddInt: DefaultJob
//   CollectionsAddBenchMark.DictAddInt: DefaultJob
//   CollectionsAddBenchMark.ListAddPerson: DefaultJob
//   CollectionsAddBenchMark.HashSetAddPerson: DefaultJob
//   CollectionsAddBenchMark.DictAddPerson: DefaultJob

// **************************
// Benchmark: CollectionsAddBenchMark.ListAddInt: DefaultJob
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "3ae5a00f-880a-4fab-a325-c619ab50118c.dll" --benchmarkName "TestBenchMark.CollectionsAddBenchMark.ListAddInt" --job "Default" --benchmarkId 0 in C:\Ponkarthik\Poc\BenchMark\TestBenchMark\TestBenchMark\bin\Release\netcoreapp3.1\3ae5a00f-880a-4fab-a325-c619ab50118c\bin\Release\netcoreapp3.1
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 3.1.13 (CoreCLR 4.700.21.11102, CoreFX 4.700.21.11602), X64 RyuJIT
// GC=Concurrent Workstation
// Job: DefaultJob

WorkloadResult   7: 256 op, 934348600.00 ns, 3.6498 ms/op
WorkloadResult   8: 256 op, 923324100.00 ns, 3.6067 ms/op
WorkloadResult   9: 256 op, 921568800.00 ns, 3.5999 ms/op
WorkloadResult  10: 256 op, 915628700.00 ns, 3.5767 ms/op
WorkloadResult  11: 256 op, 928587400.00 ns, 3.6273 ms/op
WorkloadResult  12: 256 op, 919447500.00 ns, 3.5916 ms/op
WorkloadResult  13: 256 op, 939097100.00 ns, 3.6683 ms/op
WorkloadResult  14: 256 op, 925655800.00 ns, 3.6158 ms/op
GC:  192 129 127 1356202120 256
Threading:  2 0 256

// AfterAll
// Benchmark Process 19136 has exited with code 0

Mean = 3.614 ms, StdErr = 0.012 ms (0.34%), N = 14, StdDev = 0.046 ms
Min = 3.516 ms, Q1 = 3.585 ms, Median = 3.611 ms, Q3 = 3.644 ms, Max = 3.692 ms
IQR = 0.059 ms, LowerFence = 3.496 ms, UpperFence = 3.733 ms
ConfidenceInterval = [3.562 ms; 3.665 ms] (CI 99.9%), Margin = 0.052 ms (1.43% of Mean)
Skewness = -0.19, Kurtosis = 2.48, MValue = 2

// **************************
// Benchmark: CollectionsAddBenchMark.HashSetAddPerson: DefaultJob
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "3ae5a00f-880a-4fab-a325-c619ab50118c.dll" --benchmarkName "TestBenchMark.CollectionsAddBenchMark.HashSetAddPerson" --job "Default" --benchmarkId 4 in C:\Ponkarthik\Poc\BenchMark\TestBenchMark\TestBenchMark\bin\Release\netcoreapp3.1\3ae5a00f-880a-4fab-a325-c619ab50118c\bin\Release\netcoreapp3.1
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 3.1.13 (CoreCLR 4.700.21.11102, CoreFX 4.700.21.11602), X64 RyuJIT
// GC=Concurrent Workstation
// Job: DefaultJob

OverheadJitting  1: 1 op, 276600.00 ns, 276.6000 us/op
WorkloadJitting  1: 1 op, 16654300.00 ns, 16.6543 ms/op

OverheadJitting  2: 16 op, 363900.00 ns, 22.7437 us/op
WorkloadJitting  2: 16 op, 268595700.00 ns, 16.7872 ms/op

WorkloadPilot    1: 16 op, 197535900.00 ns, 12.3460 ms/op
WorkloadPilot    2: 32 op, 401679700.00 ns, 12.5525 ms/op
WorkloadPilot    3: 64 op, 861730600.00 ns, 13.4645 ms/op

OverheadWarmup   1: 64 op, 4300.00 ns, 67.1875 ns/op
OverheadWarmup   2: 64 op, 800.00 ns, 12.5000 ns/op
OverheadWarmup   3: 64 op, 1000.00 ns, 15.6250 ns/op
OverheadWarmup   4: 64 op, 700.00 ns, 10.9375 ns/op
OverheadWarmup   5: 64 op, 900.00 ns, 14.0625 ns/op
OverheadWarmup   6: 64 op, 700.00 ns, 10.9375 ns/op

OverheadActual   1: 64 op, 800.00 ns, 12.5000 ns/op
OverheadActual   2: 64 op, 800.00 ns, 12.5000 ns/op
OverheadActual   3: 64 op, 800.00 ns, 12.5000 ns/op
OverheadActual   4: 64 op, 800.00 ns, 12.5000 ns/op
OverheadActual   5: 64 op, 700.00 ns, 10.9375 ns/op
OverheadActual   6: 64 op, 700.00 ns, 10.9375 ns/op
OverheadActual   7: 64 op, 900.00 ns, 14.0625 ns/op
OverheadActual   8: 64 op, 800.00 ns, 12.5000 ns/op
OverheadActual   9: 64 op, 800.00 ns, 12.5000 ns/op
OverheadActual  10: 64 op, 700.00 ns, 10.9375 ns/op
OverheadActual  11: 64 op, 1300.00 ns, 20.3125 ns/op
OverheadActual  12: 64 op, 900.00 ns, 14.0625 ns/op
OverheadActual  13: 64 op, 900.00 ns, 14.0625 ns/op
OverheadActual  14: 64 op, 700.00 ns, 10.9375 ns/op
OverheadActual  15: 64 op, 900.00 ns, 14.0625 ns/op
OverheadActual  16: 64 op, 1100.00 ns, 17.1875 ns/op
OverheadActual  17: 64 op, 1000.00 ns, 15.6250 ns/op
OverheadActual  18: 64 op, 16100.00 ns, 251.5625 ns/op
OverheadActual  19: 64 op, 2100.00 ns, 32.8125 ns/op
OverheadActual  20: 64 op, 2400.00 ns, 37.5000 ns/op

WorkloadWarmup   1: 64 op, 838187600.00 ns, 13.0967 ms/op
WorkloadWarmup   2: 64 op, 824131000.00 ns, 12.8770 ms/op
WorkloadWarmup   3: 64 op, 763023200.00 ns, 11.9222 ms/op
WorkloadWarmup   4: 64 op, 791050400.00 ns, 12.3602 ms/op
WorkloadWarmup   5: 64 op, 803188900.00 ns, 12.5498 ms/op
WorkloadWarmup   6: 64 op, 823205000.00 ns, 12.8626 ms/op
WorkloadWarmup   7: 64 op, 926787900.00 ns, 14.4811 ms/op
WorkloadWarmup   8: 64 op, 816737500.00 ns, 12.7615 ms/op
WorkloadWarmup   9: 64 op, 773057200.00 ns, 12.0790 ms/op
WorkloadWarmup  10: 64 op, 760778900.00 ns, 11.8872 ms/op
WorkloadWarmup  11: 64 op, 774907800.00 ns, 12.1079 ms/op
WorkloadWarmup  12: 64 op, 774182700.00 ns, 12.0966 ms/op

// BeforeActualRun
WorkloadActual   1: 64 op, 763267100.00 ns, 11.9260 ms/op
WorkloadActual   2: 64 op, 757980900.00 ns, 11.8435 ms/op
WorkloadActual   3: 64 op, 769918700.00 ns, 12.0300 ms/op
WorkloadActual   4: 64 op, 769030800.00 ns, 12.0161 ms/op
WorkloadActual   5: 64 op, 785742600.00 ns, 12.2772 ms/op
WorkloadActual   6: 64 op, 782369100.00 ns, 12.2245 ms/op
WorkloadActual   7: 64 op, 807977100.00 ns, 12.6246 ms/op
WorkloadActual   8: 64 op, 788932800.00 ns, 12.3271 ms/op
WorkloadActual   9: 64 op, 767119200.00 ns, 11.9862 ms/op
WorkloadActual  10: 64 op, 786175000.00 ns, 12.2840 ms/op
WorkloadActual  11: 64 op, 765526700.00 ns, 11.9614 ms/op
WorkloadActual  12: 64 op, 800184400.00 ns, 12.5029 ms/op
WorkloadActual  13: 64 op, 815214200.00 ns, 12.7377 ms/op
WorkloadActual  14: 64 op, 802359100.00 ns, 12.5369 ms/op
WorkloadActual  15: 64 op, 759797700.00 ns, 11.8718 ms/op
WorkloadActual  16: 64 op, 779192600.00 ns, 12.1749 ms/op
WorkloadActual  17: 64 op, 779703900.00 ns, 12.1829 ms/op
WorkloadActual  18: 64 op, 780411800.00 ns, 12.1939 ms/op
WorkloadActual  19: 64 op, 768027500.00 ns, 12.0004 ms/op

// AfterActualRun
WorkloadResult   1: 64 op, 763266250.00 ns, 11.9260 ms/op
WorkloadResult   2: 64 op, 757980050.00 ns, 11.8434 ms/op
WorkloadResult   3: 64 op, 769917850.00 ns, 12.0300 ms/op
WorkloadResult   4: 64 op, 769029950.00 ns, 12.0161 ms/op
WorkloadResult   5: 64 op, 785741750.00 ns, 12.2772 ms/op
WorkloadResult   6: 64 op, 782368250.00 ns, 12.2245 ms/op
WorkloadResult   7: 64 op, 807976250.00 ns, 12.6246 ms/op
WorkloadResult   8: 64 op, 788931950.00 ns, 12.3271 ms/op
WorkloadResult   9: 64 op, 767118350.00 ns, 11.9862 ms/op
WorkloadResult  10: 64 op, 786174150.00 ns, 12.2840 ms/op
WorkloadResult  11: 64 op, 765525850.00 ns, 11.9613 ms/op
WorkloadResult  12: 64 op, 800183550.00 ns, 12.5029 ms/op
WorkloadResult  13: 64 op, 815213350.00 ns, 12.7377 ms/op
WorkloadResult  14: 64 op, 802358250.00 ns, 12.5368 ms/op
WorkloadResult  15: 64 op, 759796850.00 ns, 11.8718 ms/op
WorkloadResult  16: 64 op, 779191750.00 ns, 12.1749 ms/op
WorkloadResult  17: 64 op, 779703050.00 ns, 12.1829 ms/op
WorkloadResult  18: 64 op, 780410950.00 ns, 12.1939 ms/op
WorkloadResult  19: 64 op, 768026650.00 ns, 12.0004 ms/op
GC:  92 89 60 591273176 64
Threading:  2 0 64

// AfterAll
// Benchmark Process 29208 has exited with code 0

Mean = 12.195 ms, StdErr = 0.060 ms (0.49%), N = 19, StdDev = 0.260 ms
Min = 11.843 ms, Q1 = 11.993 ms, Median = 12.183 ms, Q3 = 12.306 ms, Max = 12.738 ms
IQR = 0.312 ms, LowerFence = 11.525 ms, UpperFence = 12.774 ms
ConfidenceInterval = [11.961 ms; 12.429 ms] (CI 99.9%), Margin = 0.234 ms (1.92% of Mean)
Skewness = 0.53, Kurtosis = 2.1, MValue = 2

// **************************
// Benchmark: CollectionsAddBenchMark.DictAddPerson: DefaultJob
// *** Execute ***
// Launch: 1 / 1
// Execute: dotnet "3ae5a00f-880a-4fab-a325-c619ab50118c.dll" --benchmarkName "TestBenchMark.CollectionsAddBenchMark.DictAddPerson" --job "Default" --benchmarkId 5 in C:\Ponkarthik\Poc\BenchMark\TestBenchMark\TestBenchMark\bin\Release\netcoreapp3.1\3ae5a00f-880a-4fab-a325-c619ab50118c\bin\Release\netcoreapp3.1
// BeforeAnythingElse

// Benchmark Process Environment Information:
// Runtime=.NET Core 3.1.13 (CoreCLR 4.700.21.11102, CoreFX 4.700.21.11602), X64 RyuJIT
// GC=Concurrent Workstation
// Job: DefaultJob

OverheadJitting  1: 1 op, 287900.00 ns, 287.9000 us/op
WorkloadJitting  1: 1 op, 15575400.00 ns, 15.5754 ms/op

OverheadJitting  2: 16 op, 290100.00 ns, 18.1313 us/op
WorkloadJitting  2: 16 op, 245313800.00 ns, 15.3321 ms/op

WorkloadPilot    1: 16 op, 215777800.00 ns, 13.4861 ms/op
WorkloadPilot    2: 32 op, 448442200.00 ns, 14.0138 ms/op
WorkloadPilot    3: 64 op, 921448300.00 ns, 14.3976 ms/op

OverheadWarmup   1: 64 op, 3400.00 ns, 53.1250 ns/op
OverheadWarmup   2: 64 op, 700.00 ns, 10.9375 ns/op
OverheadWarmup   3: 64 op, 700.00 ns, 10.9375 ns/op
OverheadWarmup   4: 64 op, 800.00 ns, 12.5000 ns/op
OverheadWarmup   5: 64 op, 900.00 ns, 14.0625 ns/op
OverheadWarmup   6: 64 op, 800.00 ns, 12.5000 ns/op
OverheadWarmup   7: 64 op, 700.00 ns, 10.9375 ns/op
OverheadWarmup   8: 64 op, 700.00 ns, 10.9375 ns/op

OverheadActual   1: 64 op, 1100.00 ns, 17.1875 ns/op
OverheadActual   2: 64 op, 700.00 ns, 10.9375 ns/op
OverheadActual   3: 64 op, 800.00 ns, 12.5000 ns/op
OverheadActual   4: 64 op, 1200.00 ns, 18.7500 ns/op
OverheadActual   5: 64 op, 600.00 ns, 9.3750 ns/op
OverheadActual   6: 64 op, 600.00 ns, 9.3750 ns/op
OverheadActual   7: 64 op, 700.00 ns, 10.9375 ns/op
OverheadActual   8: 64 op, 700.00 ns, 10.9375 ns/op
OverheadActual   9: 64 op, 600.00 ns, 9.3750 ns/op
OverheadActual  10: 64 op, 800.00 ns, 12.5000 ns/op
OverheadActual  11: 64 op, 700.00 ns, 10.9375 ns/op
OverheadActual  12: 64 op, 800.00 ns, 12.5000 ns/op
OverheadActual  13: 64 op, 800.00 ns, 12.5000 ns/op
OverheadActual  14: 64 op, 600.00 ns, 9.3750 ns/op
OverheadActual  15: 64 op, 700.00 ns, 10.9375 ns/op
OverheadActual  16: 64 op, 800.00 ns, 12.5000 ns/op
OverheadActual  17: 64 op, 900.00 ns, 14.0625 ns/op
OverheadActual  18: 64 op, 800.00 ns, 12.5000 ns/op
OverheadActual  19: 64 op, 14600.00 ns, 228.1250 ns/op
OverheadActual  20: 64 op, 2000.00 ns, 31.2500 ns/op

WorkloadWarmup   1: 64 op, 911908800.00 ns, 14.2486 ms/op
WorkloadWarmup   2: 64 op, 927145700.00 ns, 14.4867 ms/op
WorkloadWarmup   3: 64 op, 893361600.00 ns, 13.9588 ms/op
WorkloadWarmup   4: 64 op, 868129900.00 ns, 13.5645 ms/op
WorkloadWarmup   5: 64 op, 875786600.00 ns, 13.6842 ms/op
WorkloadWarmup   6: 64 op, 862463000.00 ns, 13.4760 ms/op

// BeforeActualRun
WorkloadActual   1: 64 op, 870935700.00 ns, 13.6084 ms/op
WorkloadActual   2: 64 op, 864826700.00 ns, 13.5129 ms/op
WorkloadActual   3: 64 op, 857572900.00 ns, 13.3996 ms/op
WorkloadActual   4: 64 op, 853467100.00 ns, 13.3354 ms/op
WorkloadActual   5: 64 op, 858595400.00 ns, 13.4156 ms/op
WorkloadActual   6: 64 op, 859724300.00 ns, 13.4332 ms/op
WorkloadActual   7: 64 op, 855635300.00 ns, 13.3693 ms/op
WorkloadActual   8: 64 op, 866428600.00 ns, 13.5379 ms/op
WorkloadActual   9: 64 op, 859246900.00 ns, 13.4257 ms/op
WorkloadActual  10: 64 op, 861295100.00 ns, 13.4577 ms/op
WorkloadActual  11: 64 op, 863167800.00 ns, 13.4870 ms/op
WorkloadActual  12: 64 op, 853900500.00 ns, 13.3422 ms/op
WorkloadActual  13: 64 op, 863823700.00 ns, 13.4972 ms/op
WorkloadActual  14: 64 op, 867245900.00 ns, 13.5507 ms/op
WorkloadActual  15: 64 op, 870432800.00 ns, 13.6005 ms/op

// AfterActualRun
WorkloadResult   1: 64 op, 870934900.00 ns, 13.6084 ms/op
WorkloadResult   2: 64 op, 864825900.00 ns, 13.5129 ms/op
WorkloadResult   3: 64 op, 857572100.00 ns, 13.3996 ms/op
WorkloadResult   4: 64 op, 853466300.00 ns, 13.3354 ms/op
WorkloadResult   5: 64 op, 858594600.00 ns, 13.4155 ms/op
WorkloadResult   6: 64 op, 859723500.00 ns, 13.4332 ms/op
WorkloadResult   7: 64 op, 855634500.00 ns, 13.3693 ms/op
WorkloadResult   8: 64 op, 866427800.00 ns, 13.5379 ms/op
WorkloadResult   9: 64 op, 859246100.00 ns, 13.4257 ms/op
WorkloadResult  10: 64 op, 861294300.00 ns, 13.4577 ms/op
WorkloadResult  11: 64 op, 863167000.00 ns, 13.4870 ms/op
WorkloadResult  12: 64 op, 853899700.00 ns, 13.3422 ms/op
WorkloadResult  13: 64 op, 863822900.00 ns, 13.4972 ms/op
WorkloadResult  14: 64 op, 867245100.00 ns, 13.5507 ms/op
WorkloadResult  15: 64 op, 870432000.00 ns, 13.6005 ms/op
GC:  77 64 52 745837560 64
Threading:  2 0 64

// AfterAll
// Benchmark Process 54184 has exited with code 0

Mean = 13.465 ms, StdErr = 0.022 ms (0.17%), N = 15, StdDev = 0.087 ms
Min = 13.335 ms, Q1 = 13.408 ms, Median = 13.458 ms, Q3 = 13.525 ms, Max = 13.608 ms
IQR = 0.118 ms, LowerFence = 13.231 ms, UpperFence = 13.702 ms
ConfidenceInterval = [13.372 ms; 13.558 ms] (CI 99.9%), Margin = 0.093 ms (0.69% of Mean)
Skewness = 0.13, Kurtosis = 1.72, MValue = 2

// ***** BenchmarkRunner: Finish  *****

// * Export *
  BenchmarkDotNet.Artifacts\results\TestBenchMark.CollectionsAddBenchMark-report.csv
  BenchmarkDotNet.Artifacts\results\TestBenchMark.CollectionsAddBenchMark-report-github.md
  BenchmarkDotNet.Artifacts\results\TestBenchMark.CollectionsAddBenchMark-report.html

// * Detailed results *
CollectionsAddBenchMark.ListAddInt: DefaultJob
Runtime = .NET Core 3.1.13 (CoreCLR 4.700.21.11102, CoreFX 4.700.21.11602), X64 RyuJIT; GC = Concurrent Workstation
Mean = 651.943 μs, StdErr = 2.233 μs (0.34%), N = 14, StdDev = 8.357 μs
Min = 640.994 μs, Q1 = 646.667 μs, Median = 649.291 μs, Q3 = 656.968 μs, Max = 668.614 μs
IQR = 10.300 μs, LowerFence = 631.217 μs, UpperFence = 672.418 μs
ConfidenceInterval = [642.516 μs; 661.370 μs] (CI 99.9%), Margin = 9.427 μs (1.45% of Mean)
Skewness = 0.71, Kurtosis = 2.19, MValue = 2
-------------------- Histogram --------------------
[638.926 μs ; 673.165 μs) | @@@@@@@@@@@@@@
---------------------------------------------------

CollectionsAddBenchMark.DictAddInt: DefaultJob
Runtime = .NET Core 3.1.13 (CoreCLR 4.700.21.11102, CoreFX 4.700.21.11602), X64 RyuJIT; GC = Concurrent Workstation
Mean = 2.083 ms, StdErr = 0.009 ms (0.44%), N = 15, StdDev = 0.035 ms
Min = 2.011 ms, Q1 = 2.073 ms, Median = 2.082 ms, Q3 = 2.105 ms, Max = 2.135 ms
IQR = 0.032 ms, LowerFence = 2.024 ms, UpperFence = 2.154 ms
ConfidenceInterval = [2.045 ms; 2.121 ms] (CI 99.9%), Margin = 0.038 ms (1.81% of Mean)
Skewness = -0.63, Kurtosis = 2.37, MValue = 2
-------------------- Histogram --------------------
[2.008 ms ; 2.068 ms) | @@@
[2.068 ms ; 2.154 ms) | @@@@@@@@@@@@
---------------------------------------------------

CollectionsAddBenchMark.HashSetAddInt: DefaultJob
Runtime = .NET Core 3.1.13 (CoreCLR 4.700.21.11102, CoreFX 4.700.21.11602), X64 RyuJIT; GC = Concurrent Workstation
Mean = 2.421 ms, StdErr = 0.005 ms (0.21%), N = 13, StdDev = 0.018 ms
Min = 2.393 ms, Q1 = 2.410 ms, Median = 2.422 ms, Q3 = 2.429 ms, Max = 2.463 ms
IQR = 0.020 ms, LowerFence = 2.380 ms, UpperFence = 2.459 ms
ConfidenceInterval = [2.400 ms; 2.443 ms] (CI 99.9%), Margin = 0.021 ms (0.89% of Mean)
Skewness = 0.56, Kurtosis = 2.89, MValue = 2
-------------------- Histogram --------------------
[2.383 ms ; 2.473 ms) | @@@@@@@@@@@@@
---------------------------------------------------

CollectionsAddBenchMark.ListAddPerson: DefaultJob
Runtime = .NET Core 3.1.13 (CoreCLR 4.700.21.11102, CoreFX 4.700.21.11602), X64 RyuJIT; GC = Concurrent Workstation
Mean = 3.614 ms, StdErr = 0.012 ms (0.34%), N = 14, StdDev = 0.046 ms
Min = 3.516 ms, Q1 = 3.585 ms, Median = 3.611 ms, Q3 = 3.644 ms, Max = 3.692 ms
IQR = 0.059 ms, LowerFence = 3.496 ms, UpperFence = 3.733 ms
ConfidenceInterval = [3.562 ms; 3.665 ms] (CI 99.9%), Margin = 0.052 ms (1.43% of Mean)
Skewness = -0.19, Kurtosis = 2.48, MValue = 2
-------------------- Histogram --------------------
[3.491 ms ; 3.564 ms) | @
[3.564 ms ; 3.708 ms) | @@@@@@@@@@@@@
---------------------------------------------------

CollectionsAddBenchMark.HashSetAddPerson: DefaultJob
Runtime = .NET Core 3.1.13 (CoreCLR 4.700.21.11102, CoreFX 4.700.21.11602), X64 RyuJIT; GC = Concurrent Workstation
Mean = 12.195 ms, StdErr = 0.060 ms (0.49%), N = 19, StdDev = 0.260 ms
Min = 11.843 ms, Q1 = 11.993 ms, Median = 12.183 ms, Q3 = 12.306 ms, Max = 12.738 ms
IQR = 0.312 ms, LowerFence = 11.525 ms, UpperFence = 12.774 ms
ConfidenceInterval = [11.961 ms; 12.429 ms] (CI 99.9%), Margin = 0.234 ms (1.92% of Mean)
Skewness = 0.53, Kurtosis = 2.1, MValue = 2
-------------------- Histogram --------------------
[11.809 ms ; 12.065 ms) | @@@@@@@@
[12.065 ms ; 12.379 ms) | @@@@@@@
[12.379 ms ; 12.748 ms) | @@@@
---------------------------------------------------

CollectionsAddBenchMark.DictAddPerson: DefaultJob
Runtime = .NET Core 3.1.13 (CoreCLR 4.700.21.11102, CoreFX 4.700.21.11602), X64 RyuJIT; GC = Concurrent Workstation
Mean = 13.465 ms, StdErr = 0.022 ms (0.17%), N = 15, StdDev = 0.087 ms
Min = 13.335 ms, Q1 = 13.408 ms, Median = 13.458 ms, Q3 = 13.525 ms, Max = 13.608 ms
IQR = 0.118 ms, LowerFence = 13.231 ms, UpperFence = 13.702 ms
ConfidenceInterval = [13.372 ms; 13.558 ms] (CI 99.9%), Margin = 0.093 ms (0.69% of Mean)
Skewness = 0.13, Kurtosis = 1.72, MValue = 2
-------------------- Histogram --------------------
[13.322 ms ; 13.655 ms) | @@@@@@@@@@@@@@@
---------------------------------------------------

// * Summary *

BenchmarkDotNet=v0.12.1, OS=Windows 10.0.18363.1500 (1909/November2018Update/19H2)
Intel Core i7-8850H CPU 2.60GHz (Coffee Lake), 1 CPU, 12 logical and 6 physical cores
.NET Core SDK=5.0.202
  [Host]     : .NET Core 3.1.13 (CoreCLR 4.700.21.11102, CoreFX 4.700.21.11602), X64 RyuJIT
  DefaultJob : .NET Core 3.1.13 (CoreCLR 4.700.21.11102, CoreFX 4.700.21.11602), X64 RyuJIT


|           Method |        Mean |     Error |    StdDev | Ratio | RatioSD | Rank |     Gen 0 |     Gen 1 |    Gen 2 | Allocated |
|----------------- |------------:|----------:|----------:|------:|--------:|-----:|----------:|----------:|---------:|----------:|
|       ListAddInt |    651.9 μs |   9.43 μs |   8.36 μs |  1.00 |    0.00 |    1 |  285.1563 |  285.1563 | 285.1563 |      1 MB |
|       DictAddInt |  2,083.1 μs |  37.63 μs |  35.20 μs |  3.20 |    0.07 |    2 | 1050.7813 |  996.0938 | 996.0938 |   5.76 MB |
|    HashSetAddInt |  2,421.3 μs |  21.44 μs |  17.91 μs |  3.72 |    0.06 |    3 |  984.3750 |  949.2188 | 949.2188 |   4.61 MB |
|    ListAddPerson |  3,613.7 μs |  51.59 μs |  45.74 μs |  5.54 |    0.10 |    4 |  750.0000 |  503.9063 | 496.0938 |   5.05 MB |
| HashSetAddPerson | 12,194.8 μs | 234.22 μs | 260.34 μs | 18.77 |    0.51 |    5 | 1437.5000 | 1390.6250 | 937.5000 |   8.81 MB |
|    DictAddPerson | 13,464.9 μs |  92.92 μs |  86.92 μs | 20.64 |    0.29 |    6 | 1203.1250 | 1000.0000 | 812.5000 |  11.11 MB |

// * Hints *
Outliers
  CollectionsAddBenchMark.ListAddInt: Default    -> 1 outlier  was  removed (711.77 μs)
  CollectionsAddBenchMark.DictAddInt: Default    -> 2 outliers were detected (2.01 ms, 2.02 ms)
  CollectionsAddBenchMark.HashSetAddInt: Default -> 2 outliers were removed (2.48 ms, 2.58 ms)
  CollectionsAddBenchMark.ListAddPerson: Default -> 1 outlier  was  removed (4.07 ms)

// * Legends *
  Mean      : Arithmetic mean of all measurements
  Error     : Half of 99.9% confidence interval
  StdDev    : Standard deviation of all measurements
  Ratio     : Mean of the ratio distribution ([Current]/[Baseline])
  RatioSD   : Standard deviation of the ratio distribution ([Current]/[Baseline])
  Rank      : Relative position of current benchmark mean among all benchmarks (Arabic style)
  Gen 0     : GC Generation 0 collects per 1000 operations
  Gen 1     : GC Generation 1 collects per 1000 operations
  Gen 2     : GC Generation 2 collects per 1000 operations
  Allocated : Allocated memory per single operation (managed only, inclusive, 1KB = 1024B)
  1 μs      : 1 Microsecond (0.000001 sec)

// * Diagnostic Output - MemoryDiagnoser *


// ***** BenchmarkRunner: End *****
// ** Remained 0 benchmark(s) to run **
Run time: 00:02:03 (123.66 sec), executed benchmarks: 6

Global total time: 00:02:07 (127.92 sec), executed benchmarks: 6
// * Artifacts cleanup *
